Price,Close,High,Low,Open,Volume,Daily Return
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,
Date,,,,,,
2004-08-19,2.484365701675415,2.576470064810986,2.3759192785245054,2.4759466409530924,897427216,
2004-08-20,2.6816985607147217,2.7007631515270396,2.488327040389078,2.500953972188937,458857488,0.07942987576516147
2004-08-23,2.708686351776123,2.809704894801386,2.700020800407022,2.742111603240293,366857939,0.010063693010376573
2004-08-24,2.5965256690979004,2.7631563190761623,2.564338086520178,2.7542433305673386,306396159,-0.0414077778346974
2004-08-25,2.6245033740997314,2.6740230033000816,2.572013301877542,2.598753451327233,184645512,0.010775054271483953
2004-08-26,2.6717946529388428,2.6727848797973417,2.5913260406626035,2.5985062519307283,142572401,0.018019134326826114
2004-08-27,2.6282174587249756,2.6893737952512593,2.6168281922535006,2.676498477654464,124826132,-0.01631008362335573
2004-08-30,2.5257136821746826,2.611876683558067,2.5257136821746826,2.606676452461377,104429967,-0.03900125395256315
2004-08-31,2.5346269607543945,2.5678045353841132,2.529427677588803,2.532894182378881,98825037,0.003529013855615437
2004-09-01,2.4821367263793945,2.5494823351983573,2.467776068748134,2.542797238250835,183633734,-0.020709254335153582
2004-09-02,2.513333320617676,2.5346267499523027,2.449701418824506,2.4558916392933487,303810504,0.012568443110620553
2004-09-03,2.476194143295288,2.5190286814604987,2.4591107163056503,2.499468976426108,103538639,-0.014776861078362846
2004-09-07,2.5150671005249023,2.52546637822224,2.466291200798872,2.5009541167346323,117506800,0.015698671016918908
2004-09-08,2.5328941345214844,2.5509687356975568,2.4883270565845637,2.494268654214846,100186120,0.007088094783976651
2004-09-09,2.533141613006592,2.5430448289040397,2.5007065900604486,2.5385883343482356,81620792,9.770581475732065e-05
2004-09-10,2.607914924621582,2.6383690177906622,2.508134058970616,2.5155619443800856,174804764,0.029518014796749314
2004-09-13,2.6616427898406982,2.6841738853105164,2.63589286487101,2.640101921132566,157628624,0.020601847365443682
2004-09-14,2.7604334354400635,2.773060366139897,2.644063077079187,2.660404898382467,217608605,0.03711641771632257
2004-09-15,2.7730605602264404,2.8282743522099554,2.728493483342906,2.7374074201410687,215279909,0.0045743268518134705
2004-09-16,2.821836233139038,2.8671458579944917,2.7643947910327524,2.7814782156449143,186207345,0.017589112049040345
2004-09-17,2.9089903831481934,2.9089903831481934,2.811437406306183,2.8329782746106806,190350817,0.030885615892813245
2004-09-20,2.9552903175354004,3.010751548991273,2.8911635353005254,2.8956200297838026,213585582,0.015916152440868414
2004-09-21,2.9176559448242188,2.9815352873996597,2.9094855076183386,2.9664320779166586,145262446,-0.012734577204775999
2004-09-22,2.931025266647339,2.962965410196633,2.89215329924145,2.9067616315567317,152344894,0.004582213282150915
2004-09-23,2.9914395809173584,3.0362540979399864,2.8973528672490714,2.9424160075131156,171524515,0.02061200732640711
2004-09-24,2.9669272899627686,3.0726497598598432,2.965194511602928,2.9944097567546373,183336625,-0.00819414542448249
2004-09-27,2.9280552864074707,2.992924620152631,2.916666019498239,2.9602419225683407,141994242,-0.013101771548902907
2004-09-28,3.140986442565918,3.1543559257072684,2.9763362413687715,3.0033238308820787,340190355,0.07272101628234617
2004-09-29,3.245471477508545,3.3430235065748737,3.125388116324016,3.1370250581603543,613229953,0.03326503850085749
2004-09-30,3.208827257156372,3.2756779928957096,3.1939714854343504,3.2162551430173827,276468402,-0.011290877336658567
2004-10-01,3.2826106548309326,3.3237112268615765,3.1914950999975775,3.238538454536432,303934969,0.022993882737067706
2004-10-04,3.3440136909484863,3.3888284455922393,3.3185114400987694,3.348718808828306,261693228,0.018705549507428865
2004-10-05,3.4259674549102783,3.429928835930762,3.2741925710039115,3.3341105327740657,300887589,0.024507604195408428
2004-10-06,3.3940281867980957,3.427948547996708,3.367288272942747,3.4056651284440846,268900140,-0.009322700385377414
2004-10-07,3.437852144241333,3.4633546330249394,3.380905568628412,3.3900671814752283,283643194,0.012912078224247336
2004-10-08,3.4101219177246094,3.45840294077634,3.392542429131602,3.4346341790732935,222442656,-0.00806614867459432
2004-10-11,3.348965883255005,3.4381002694588916,3.3140545854865935,3.3920469067790364,210437827,-0.017933679776003575
2004-10-12,3.401951313018799,3.4071503590584555,3.302912993707751,3.3286629188070624,234419380,0.015821430140188664
2004-10-13,3.4886093139648438,3.5542223865104603,3.468307057423061,3.548527041837345,397203256,0.025473027969100226
2004-10-14,3.5158443450927734,3.525253395791976,3.43067275260393,3.4913330321060285,209835578,0.007806844698518889
2004-10-15,3.568086862564087,3.602503286502034,3.5146065587585764,3.5883900664551165,265150137,0.01485916677290633
2004-10-18,3.693122625350952,3.6941126151306762,3.496284595185821,3.545555843770345,282061287,0.03504280237645685
2004-10-19,3.6629161834716797,3.7733437715605844,3.648308086820195,3.7263004150251224,363918964,-0.008179106123345159
2004-10-20,3.478457450866699,3.688913337790983,3.456421469540016,3.665143630157178,456613107,-0.050358436656923966
2004-10-21,3.6985692977905273,3.7171387754600627,3.5064361509705617,3.5752671033492844,585767401,0.06327857966725592
2004-10-22,4.269275665283203,4.460913694291866,4.062533478651458,4.222479985371447,1481207196,0.15430463012646745
2004-10-25,4.6399245262146,4.81398402359059,4.272246063598529,4.367570443031253,1315480331,0.08681773911800317
2004-10-26,4.5012712478637695,4.769663909900042,4.456703938289779,4.613679274429997,895628499,-0.029882658126757944
2004-10-27,4.604518890380859,4.692414432512292,4.500528963740304,4.524050285971835,536262538,0.022937440743232118
2004-10-28,4.78600549697876,4.812992850889049,4.595357686067778,4.622097601783326,596097978,0.03941489022382716
